source_lang,source_word,target_lang,target_word
French,renvoyer; chasser,Gor,tuws
French,renvoyer; chasser,Gulay,tubs
French,renvoyer; chasser,Kaba_Na,t565
French,renvoyer; chasser,Kaba,tüba
French,renvoyer; chasser,Laka,"tüba, t5bx"
French,renvoyer; chasser,Mbay,"tüwa, t+6ä"
French,renvoyer; chasser,Mango,tübs
French,renvoyer; chasser,Nar,tEbs
French,renvoyer; chasser,Ngambay,tüba
French,renvoyer; chasser,Sar,t+ba
French,renvoyer; chasser,Ngam,tzha
French,répandre une odeur,Bebote,ètà
French,répandre une odeur,Bediondo,ètà: Dbh=ôt
French,répandre une odeur,Gor,ètà
French,répandre une odeur,Gulay,ètà
French,répandre une odeur,Kaba_Na,àtù
French,répandre une odeur,Kaba,ètài
French,répandre une odeur,Laka,èndà
French,répandre une odeur,Mbay,dtà
French,répandre une odeur,Mango,ètà
French,répandre une odeur,Nar,dti:NgT-Ôdtà
French,répandre une odeur,Ngambay,èndi
French,répandre une odeur,Sar,dtà
French,‘pas sans sauce,Gulay,süûtü : Mh=sûté
French,‘pas sans sauce,Ngambay,tüdü
French,‘pondre,Bebote,ndigi
French,‘pondre,Bediondo,ndig
French,‘pondre,Gor,ndigi
French,‘pondre,Gulay,ndigà
French,‘pondre,Kaba,njiki
French,‘pondre,Laka,njigi
French,‘pondre,Mbay,ndigi
French,‘pondre,Mango,ndigi
French,‘pondre,Nar,ndigi
French,‘pondre,Ngambay,"yàgidà,"
French,‘pondre,Sar,ndigi
French,:sidu,Bebote,njè
French,:sidu,Bediondo,bèisx
French,:sidu,Daba,bis
French,:sidu,Gor,yè
French,:sidu,Gulay,yè
French,:sidu,Kaba,siyà
French,:sidu,Laka,"yà, nàngà"
French,:sidu,Mbay,bis#
French,:sidu,Mango,yè
French,:sidu,Nar,yè
French,:sidu,Ngambay,bisx
French,:sidu,Sar,k1yä
French,:sidu,Ngam,k5h$
French,spiration; repos; souffle,Bebote,kès
French,spiration; repos; souffle,Bediondo,kèS
French,spiration; repos; souffle,Daba,kdo
French,spiration; repos; souffle,Gor,kd6
French,spiration; repos; souffle,Gulay,kèb#
French,spiration; repos; souffle,Kaba_Na,kàw
French,spiration; repos; souffle,Kaba,kèm
French,spiration; repos; souffle,Laka,kèw
French,spiration; repos; souffle,Mango,kès
French,spiration; repos; souffle,Nar,k00
French,spiration; repos; souffle,Ngambay,kèms
French,spiration; repos; souffle,Sar,kdo
French,spiration; repos; souffle,Ngam,koho
French,ste,Bebote,nd$gz
French,ste,Bediondo,g4
French,ste,Daba,ndég
French,ste,Gulay,yong-yong
French,ste,Kaba_Na,ndäki
French,ste,Laka,gèsà
French,ste,Mbay,nd£gà
French,ste,Mango,nd$ég#
French,ste,Ngambay,gèsx
French,2ster,Bebote,này
French,2ster,Bediondo,này
French,2ster,Daba,này
French,2ster,Gor,này
French,2ster,Gulay,này
French,2ster,Kaba,này
French,2ster,Laka,này
French,2ster,Mbay,này
French,2ster,Mango,này
French,2ster,Nar,nèy
French,2ster,Ngambay,này
French,2ster,Sar,này
French,2ster,Ngam,nàhà
French,tailler,Mbay,sée
French,tailler,Mango,s$y
French,tailler,Sar,sée
French,"veiller, se réveiller",Bebote,ndél
French,"veiller, se réveiller",Bediondo,ndél
French,"veiller, se réveiller",Daba,ndél
French,"veiller, se réveiller",Gor,ndél
French,"veiller, se réveiller",Gulay,ndél
French,"veiller, se réveiller",Kaba_Na,ndu
French,"veiller, se réveiller",Kaba,ndél1
French,"veiller, se réveiller",Laka,ndél
French,"veiller, se réveiller",Mbay,ndél
French,"veiller, se réveiller",Mango,ndél
French,"veiller, se réveiller",Nar,ndél
French,"veiller, se réveiller",Ngambay,ndél1
French,"veiller, se réveiller",Sar,ndél
French,"veiller, se réveiller",Ngam,ndél
French,"venir, rentrer; tourner",Bebote,té1
French,"venir, rentrer; tourner",Bediondo,tél
French,"venir, rentrer; tourner",Daba,tél
French,"venir, rentrer; tourner",Gor,tél
French,"venir, rentrer; tourner",Gulay,tél
French,"venir, rentrer; tourner",Kaba_Na,télè
French,Français :,Kaba,tél : Kul=ndélè
French,Français :,Laka,té.
French,Français :,Mbay,tél
French,Français :,Mango,tél
French,Français :,Nar,tél
French,Français :,Ngambay,tél
French,Français :,Sar,téi
French,Français :,Ngam,tél
French,rêver; rêve,Bebote,n1
French,rêver; rêve,Bediondo,n1
French,rêver; rêve,Daba,n1
French,rêver; rêve,Gor,n1
French,rêver; rêve,Gulay,n1i
French,rêver; rêve,Kaba_Na,n1
French,rêver; rêve,Kaba,n1
French,rêver; rêve,Laka,n1
French,rêver; rêve,Mbay,n1i
French,rêver; rêve,Mango,n1
French,rêver; rêve,Nar,n1
French,rêver; rêve,Ngambay,n1
French,rêver; rêve,Sar,n1
French,rhinocéros,Bebote,kàsi-bâànt
French,rhinocéros,Bediondo,bèn
French,rhinocéros,Daba,ông
French,rhinocéros,Gulay,bèrnè
French,rhinocéros,Kaba_Na,bàn
French,rhinocéros,Laka,gàji-bèr£
French,rhinocéros,Mbay,bàn
French,rhinocéros,Mango,àsibàn1i
French,rhinocéros,Nar,bène
French,rhinocéros,Ngambay,"kàsi-bàri,"
French,rhinocéros,Sar,bèn
French,rhinocéros,Ngam,bènx
French,rhumatisme,Bediondo,kagx
French,rhumatisme,Gor,kagz
French,rhumatisme,Laka,kGg+
French,rhumatisme,Mbay,kag#
French,rhumatisme,Mango,kag+
French,rien; vide; normale,Bebote,kàre
French,rien; vide; normale,Daba,bal
French,rien; vide; normale,Gor,kàre
French,rien; vide; normale,Gulay,kàre
French,rien; vide; normale,Kaba_Na,Kké
French,rien; vide; normale,Kaba,bàa
French,rien; vide; normale,Laka,bàa
French,rien; vide; normale,Mbay,kàri
French,rien; vide; normale,Mango,kàre
French,rien; vide; normale,Nar,kàr1
French,rien; vide; normale,Ngambay,kàr1
French,rien; vide; normale,Sar,kàrli
French,rien; vide; normale,Ngam,kàr1
French,rincer,Bebote,ùsi
French,rincer,Bediondo,sûk£
French,rincer,Gor,sûku
French,rincer,Gulay,sûku
French,rincer,Kaba_Na,süûk
French,rincer,Kaba,sûku
French,rincer,Laka,sùgu
French,rincer,Mango,sùk#
French,rincer,Nar,sùk#
French,rincer,Ngambay,sûqgü
French,rincer,Sar,sèk+E
French,rire,Bebote,kog#
French,rire,Bediondo,kôg#
French,rire,Daba,igo
French,rire,Gor,kôgx
French,rire,Gulay,ùgo
French,rire,Kaba_Na,tübo
French,rire,Kaba,kÔko
French,rire,Laka,kôgo
French,rire,Mbay,go
French,rire,Mango,kôgt
French,rire,Nar,0g0
French,rire,Ngambay,kôqt
French,rire,Sar,"kègo,dgo"
French,rire,Ngam,igo
French,rival,Bebote,jàngi
French,rival,Bediondo,jàngà
French,rival,Daba,;àng
French,rival,Gor,jàng
French,rival,Gulay,)jàng
French,rival,Kaba,jàng
French,rival,Laka,jàn
French,rival,Mbay,; àng
French,rival,Mango,jàng
French,rival,Nar,)jàng
French,rival,Ngambay,jàng :Sr-=jàng
French,rival,Ngam,j)àng
French,| | rônier,Bebote,mà
French,| | rônier,Bediondo,mà
French,| | rônier,Gor,màr
French,| | rônier,Gulay,màr
French,| | rônier,Kaba,mar
French,| | rônier,Laka,màr
French,| | rônier,Mbay,màr
French,| | rônier,Mango,mar
French,| | rônier,Nar,màr
French,| | rônier,Ngambay,mèàr
French,| | rônier,Sar,màr
French,| | rônier,Ngam,mèàr
French,rosée,Bebote,tàl
French,rosée,Bediondo,tàl : Do=tàl
French,rosée,Gor,tàl
French,rosée,Gulay,tàl
French,rosée,Kaba_Na,tàl10
French,rosée,Kaba,tà1
French,rosée,Laka,tàlT
French,rosée,Mbay,tàl
French,rosée,Mango,tàl
French,rosée,Nar,tàl : Ng9T=tàl
French,rosée,Ngambay,tàl
French,rosée,Sar,tàl
French,". | roter, éructer",Bebote,dài}
French,". | roter, éructer",Bediondo,dài}
French,". | roter, éructer",Daba,èng
French,". | roter, éructer",Gor,dèji
French,". | roter, éructer",Gulay,gèdè
French,". | roter, éructer",Kaba,dùù
French,". | roter, éructer",Laka,dàji
French,". | roter, éructer",Mbay,gijè
French,". | roter, éructer",Mango,dèjà
French,". | roter, éructer",Nar,gijè
French,". | roter, éructer",Ngambay,dèji
French,". | roter, éructer",Sar,g+)jà
French,rouge : être,Bebote,kàsi
French,rouge : être,Bediondo,Kkèr
French,rouge : être,Daba,kàs
French,rouge : être,Gor,kàsi
French,rouge : être,Gulay,kèr
French,rouge : être,Kaba_Na,àkè
French,rouge : être,Kaba,kàsè : Kul=àkè
French,rouge : être,Laka,kèsi-g£-kàsi
French,rouge : être,Mbay,kère
French,rouge : être,Mango,kàsi
French,rouge : être,Nar,kère
French,rouge : être,Ngambay,kàsi
French,rouge : être,Sar,kire
French,rouge : être,Ngam,kèide
French,"route, chemin",Bebote,déw
French,"route, chemin",Bediondo,rébx
French,"route, chemin",Daba,d6b
French,"route, chemin",Gor,déw
French,"route, chemin",Gulay,déb#
French,"route, chemin",Kaba_Na,r6bà
French,"route, chemin",Kaba,d6 : Kul=dévè
French,"route, chemin",Laka,déw
French,"route, chemin",Mango,déb#
French,"route, chemin",Nar,déb#
French,"route, chemin",Ngambay,débé
French,"route, chemin",Sar,r6bi
French,"route, chemin",Ngam,déb£
French,ruche,Bebote,rôwe
French,ruche,Bediondo,rébe
French,ruche,Gor,rôws
French,ruche,Gulay,pôre
French,ruche,Kaba_Na,nüPa
French,ruche,Kaba,ré6bo
French,ruche,Laka,béro
French,ruche,Mbay,rübo
French,ruche,Mango,péne
French,ruche,Nar,r6b0
French,ruche,Ngambay,mbéro
French,ruche,Sar,h6ro
French,ruche,Ngam,j)rng
French,rugueux : être,Bebote,ngàmämà
French,rugueux : être,Gor,ngà
French,rugueux : être,Gulay,ngirè
French,rugueux : être,Kaba_Na,màangàrà
French,rugueux : être,Kaba,ngèndirè
French,rugueux : être,Laka,hàngàyà
French,rugueux : être,Mango,ngd
French,rugueux : être,Nar,ngd
French,rugueux : être,Ngambay,ng
French,rugueux : être,Sar,ngà
French,sable,Bebote,$f-nangira
French,sable,Gor,"$-nangéira, £-nang£ra"
French,sable,Gulay,yè-ngir
French,sable,Laka,£-nàèngéira
French,sable,Mbay,néng
French,sable,Mango,yéngzra
French,sable,Nar,bümbürü
French,sable,Ngambay,nég£ira sé
French,sable,Sar,näng
French,sable,Gulay,yè-ngir
French,sable,Kaba,£-néngéré
French,sable,Laka,£-nàng£ra
French,sable,Mbay,ngér
French,sable,Mango,yängzra
French,sable,Nar,njärém-ngoy
French,sable,Ngambay,nängéra
French,sable,Sar,ngàr se
French,sable,Ngam,nàng
French,sac,Bebote,651
French,sac,Bediondo,561
French,sac,Daba,661
French,sac,Gor,B$1
French,sac,Gulay,séng
French,sac,Kaba,B#1
French,sac,Laka,B$1 : Mh=B$1
French,sac,Mango,mbù
French,sac,Nar,ngông
French,sac,Ngambay,6$1
French,sac,Sar,ngông sa
French,sac,Ngam,ngông
French,sagaiïe : sorte de,Bediondo,gàgi
French,sagaiïe : sorte de,Gulay,gàg
French,sagaiïe : sorte de,Laka,ningà-mbüsu
French,sagaiïe : sorte de,Mbay,gàgà se
French,sagaiïe : sorte de,Mango,gàgà
French,"sagaie, lance",Bebote,nèngè
French,"sagaie, lance",Bediondo,nèngè
French,"sagaie, lance",Daba,ningà
French,"sagaie, lance",Gor,ningè
French,"sagaie, lance",Gulay,ningè
French,"sagaie, lance",Kaba_Na,ningà
French,"sagaie, lance",Kaba,ningà
French,"sagaie, lance",Laka,ningà
French,"sagaie, lance",Mbay,ningà
French,"sagaie, lance",Mango,ningè sé
French,"sagaie, lance",Nar,nèingè : Ng9T=nèngà
French,"sagaie, lance",Ngambay,ningà
French,"sagaie, lance",Sar,ningà
French,"saisir, prendre",Bebote,ùwè
French,"saisir, prendre",Bediondo,ûwè
French,"saisir, prendre",Daba,ùwà
French,"saisir, prendre",Gor,ùwè
French,"saisir, prendre",Gulay,üwè
French,"saisir, prendre",Kaba_Na,ùkà
French,"saisir, prendre",Kaba,üwà
French,"saisir, prendre",Laka,üwà
French,"saisir, prendre",Mbay,hà
French,"saisir, prendre",Mango,dwè
French,"saisir, prendre",Nar,ùwè
French,"saisir, prendre",Ngambay,üwà
French,"saisir, prendre",Sar,ihà
French,"saisir, prendre",Ngam,Èhà se
French,saison pluvieuse,Bebote,Pàr
French,saison pluvieuse,Bediondo,Pà : Do=bèr
French,saison pluvieuse,Gor,Pèàr
French,saison pluvieuse,Gulay,Bèàr
French,saison pluvieuse,Kaba_Na,Fà
French,saison pluvieuse,Kaba,Pèr
French,saison pluvieuse,Laka,Bàr : M=Bèr
French,saison pluvieuse,Nar,Pèr
French,saison pluvieuse,Ngambay,bàr |s
French,saison pluvieuse,Sar,bèàr
French,saison pluvieuse,Ngam,ng5m
French,saison seche,Bebote,nay-kàdi
French,saison seche,Bediondo,näy-kàdi
French,saison seche,Daba,bal
French,saison seche,Gor,nay-kàdà
French,saison seche,Gulay,B6al
French,saison seche,Kaba,neéy-kàr
French,saison seche,Laka,nay-kàr
French,saison seche,Mbay,Ba1
French,saison seche,Mango,näy-kàdi
French,saison seche,Nar,6ä1l
French,saison seche,Ngambay,näy-kàr
French,saison seche,Sar,bal
French,ileté,Bebote,yor6
French,ileté,Bediondo,Bèbi
French,ileté,Daba,midé
French,ileté,Gor,yoré
French,ileté,Gulay,yoré
French,ileté,Kaba_Na,Kk1r6
French,ileté,Kaba,y5r6
French,ileté,Laka,yoré
French,ileté,Mbay,yuré
French,ileté,Mango,yoré
French,ileté,Nar,horé
French,ileté,Ngambay,y1ré6
French,ileté,Sar,yoré
French,ileté,Ngam,nüré
French,"live, crachat",Bebote,yoro
French,"live, crachat",Daba,or
French,"live, crachat",Gor,man-tà
French,"live, crachat",Gulay,yor
French,"live, crachat",Kaba_Na,wE
French,"live, crachat",Kaba,wèrs
French,"live, crachat",Laka,yiro
French,"live, crachat",Mbay,hor
French,"live, crachat",Mango,ÿyoro
French,"live, crachat",Nar,h5r
French,"live, crachat",Ngambay,y1iro
French,"live, crachat",Sar,h6r
French,"live, crachat",Ngam,hor
French,indale,Laka,bÜba
French,indale,Mango,pâpé
French,indale,Nar,p4pa
French,ing,Bebote,mÉésx
French,ing,Bediondo,mésx
French,ing,Gor,mésE
French,ing,Gulay,mést
French,ing,Kaba,mésx
French,ing,Laka,mésx
French,ing,Mango,mést
French,ing,Nar,môs#
French,ing,Ngambay,mést
French,ing,Sar,mosà
French,ingsue,Bebote,£-tSndx
French,ingsue,Bediondo,£-tsndx
French,ingsue,Gulay,tsndx
French,ingsue,Kaba_Na,taäl-nj1
French,ingsue,Kaba,£-tsndx
French,ingsue,Laka,$-t5ndz
French,ingsue,Mbay,k£-tändz
French,ingsue,Mango,téndé
French,ingsue,Nar,tendz
French,ingsue,Ngambay,téndx
French,ingsue,Sar,tend*
French,ins,Bebote,s4
French,ins,Bediondo,ànjz
French,ins,Daba,sé
French,ins,Gor,àn)r
French,ins,Gulay,ànj#
French,ins,Mango,nàl
French,ins,Nar,kànjr:NgT-kànj#
French,ins,Sar,kànj
French,uce,Bebote,téy
French,uce,Bediondo,téy
French,uce,Daba,té
French,uce,Gor,nây
French,uce,Gulay,tér
French,uce,Kaba_Na,térd
French,uce,Kaba,néy : Kul=tärd
French,uce,Laka,n4y
French,Français :,Mbay,t4a
French,Français :,Mango,nây
French,Français :,Nar,té
French,Français :,Ngambay,néy
French,Français :,Sar,téà
French,Français :,Ngam,té
French,saut,Bebote,bàl
French,saut,Bediondo,bàl
French,saut,Gulay,bàl
French,saut,Mbay,bàl
French,saut,Nar,bàl
French,saut,Ngambay,täl
French,saut,Sar,bàl
French,sauterelle,Gor,£da
French,sauterelle,Gulay,gàri
French,sauterelle,Kaba_Na,yimi
French,sauterelle,Kaba,£-gàbirà
French,sauterelle,Laka,£-sîm
French,sauterelle,Mbay,k£-däa
French,sauterelle,Mango,gäbri:Nar-gäjé-sîir
French,sauterelle,Ngambay,gâbirà
French,sauterelle,Sar,gàw
French,"savoir, connaître",Bebote,gèr
French,"savoir, connaître",Bediondo,gès
French,"savoir, connaître",Daba,gèr
French,"savoir, connaître",Gor,gèr
French,"savoir, connaître",Gulay,gèr
French,"savoir, connaître",Kaba_Na,gèy
French,"savoir, connaître",Kaba,gèr : Kul=GÈèE
French,"savoir, connaître",Laka,gèrs
French,"savoir, connaître",Mbay,gèr
French,"savoir, connaître",Mango,gèr
French,"savoir, connaître",Nar,gèr
French,"savoir, connaître",Ngambay,gèr
French,"savoir, connaître",Sar,gèr
French,"savoir, connaître",Ngam,gèr
French,scolopendre,Bediondo,ndànè
French,scolopendre,Gulay,ndàri
French,scolopendre,Kaba_Na,ki-ndàm-ndà
French,scolopendre,Laka,ndàrè
French,scolopendre,Mbay,ndori
French,scolopendre,Nar,ndàriyà
French,scolopendre,Ngambay,ndàrè
French,scorpion,Bebote,£-ni
French,scorpion,Bediondo,£-ni
French,scorpion,Gor,£-ni
French,scorpion,Gulay,küj£-nàng
French,scorpion,Kaba_Na,güna
French,scorpion,Kaba,£-n£ii
French,scorpion,Laka,i
French,scorpion,Mbay,"g£né, g£né"
French,scorpion,Mango,jfins
French,scorpion,Nar,g£ns
French,scorpion,Ngambay,i
French,scorpion,Sar,kék£ràng
French,scorpion,Ngam,g£né
French,sec : être,Bebote,tùti
French,sec : être,Bediondo,tûti
French,sec : être,Gor,tûti
French,sec : être,Gulay,tütù
French,sec : être,Kaba,Etùtù
French,sec : être,Laka,tüdù
French,sec : être,Mbay,tùtà
French,sec : être,Mango,tüti
French,sec : être,Nar,tùti
French,sec : être,Ngambay,tüdù
French,sec : être,Sar,tûti
French,sec : être,Ngam,tùtà
French,sec : être (en surface),Bebote,ày
French,sec : être (en surface),Bediondo,àÿ
French,sec : être (en surface),Daba,ày
French,sec : être (en surface),Gor,ày
French,sec : être (en surface),Gulay,"ày, tütù"
French,sec : être (en surface),Kaba,ày
French,sec : être (en surface),Laka,ày
French,sec : être (en surface),Mango,ày
French,sec : être (en surface),Nar,ày
French,sec : être (en surface),Ngambay,ày
French,sec : être (en surface),Sar,ày
French,secko,Bebote,ndôg#
French,secko,Bediondo,"mbog#,"
French,secko,Daba,ndog
French,secko,Gor,ndûg#
French,- Langues Sara,Gulay,ndègo
French,- Langues Sara,Kaba_Na,kiyè
French,- Langues Sara,Kaba,ndoko : Kul=dèbo
French,- Langues Sara,Laka,ndoôgo
French,- Langues Sara,Mbay,ndôg#
French,- Langues Sara,Mango,ndôg#
French,- Langues Sara,Nar,ndôg#
French,- Langues Sara,Ngambay,ndogo
French,- Langues Sara,Sar,ndô0g#
French,- Langues Sara,Ngam,ndog#
French,secouer,Bebote,yék#
French,secouer,Daba,yék
French,secouer,Gor,s£ks
French,secouer,Gulay,yéy
French,secouer,Kaba,yékxE
French,secouer,Laka,"yé : M=yée, vyékz"
French,secouer,Mango,yék#
French,secouer,Nar,s£kS
French,secouer,Ngambay,yégx
French,secouer,Sar,yée
French,secouer,Ngam,yée
French,sein,Bebote,mbà
French,sein,Bediondo,mbà
French,sein,Daba,mbà
French,sein,Gor,mbà
French,sein,Gulay,mbà
French,sein,Kaba_Na,mbäa
French,sein,Kaba,mbà
French,sein,Laka,mbà
French,sein,Mbay,mbàa
French,sein,Mango,mbà
French,sein,Nar,mbà
French,sein,Ngambay,mbà
French,sein,Sar,mbà
French,sein,Ngam,mbà
French,sel,Bebote,kàt#
French,sel,Bediondo,kàt#
French,sel,Gor,kàtx
French,sel,Gulay,"kàt#,"
French,sel,Kaba_Na,kàta
French,sel,Kaba,kàt#
French,sel,Laka,kàd=
French,sel,Mbay,kàt#
French,sel,Mango,kàt=
French,sel,Nar,kàt#
French,sel,Ngambay,kàd#
French,sel,Sar,kàt#
French,sel,Ngam,-kàt#
French,semoule,Bebote,)£ngs
French,semoule,Bediondo,j)#ngs
French,semoule,Daba,) ingà
French,semoule,Gor,jings
French,semoule,Gulay,;jfngs
French,semoule,Kaba_Na,ginjà
French,semoule,Kaba,;fnga
French,semoule,Laka,jinga
French,semoule,Mbay,; fngà
French,semoule,Mango,) ing
French,semoule,Nar,)£#ngs
French,semoule,Ngambay,jfnga
French,semoule,Sar,jingà
French,separer,Bebote,gangt
French,separer,Bediondo,gangx
French,separer,Gor,gangx
French,separer,Gulay,gang
French,separer,Kaba,gang
French,separer,Laka,gang+
French,separer,Mbay,gang
French,separer,Mango,gäang
French,separer,Nar,gang
French,separer,Ngambay,gang
French,separer,Sar,gang
French,separer,Ngam,gäng
French,sept,Bebote,s1ri
French,sept,Bediondo,s#ri
French,sept,Daba,més-)06ɗ
French,sept,Gor,stri
French,sept,Gulay,séjr-mûté
French,sept,Kaba_Na,mitik1j6
French,sept,Kaba,s1ri
French,sept,Laka,s1ri
French,sept,Mbay,tèni-mità
French,sept,Mango,s1ri
French,sept,Nar,siri
French,sept,Ngambay,s1ri
French,sept,Sar,s1rf
French,sept,Ngam,s1ri
French,"serment; honneur, justice",Laka,nàj1
French,"serment; honneur, justice",Mbay,nàj#
French,"serment; honneur, justice",Nar,nàj+#
French,"serment; honneur, justice",Ngambay,nàj1
French,serpent,Bebote,11
French,serpent,Bediondo,11 : Dbh=1
French,serpent,Gor,11
French,serpent,Gulay,11
French,serpent,Kaba_Na,-11
French,serpent,Kaba,11 : Kul=yo
French,serpent,Laka,11
French,serpent,Mbay,11i
French,serpent,Mango,11:Nar-1l1
French,serpent,Ngambay,11
French,serpent,Sar,11
French,"serpent, esp. de",Laka,ndûbù : Mh=ndùbà
French,"serpent, esp. de",Mango,ndübà
French,"serpent, esp. de",Ngambay,ndûbù
French,"serpent, esp. de",Sar,ndùbà
French,"serpent, esp. de",Ngam,ndübà
French,serrer,Gulay,nàm
French,serrer,Kaba_Na,njùrt
French,serrer,Mbay,nèima
French,sésame,Bebote,Kké
French,sésame,Bediondo,ké
French,sésame,Daba,kér
French,sésame,Gor,kér
French,sésame,Gulay,kér
French,sésame,Kaba_Na,kéÿ
French,sésame,Kaba,kér
French,sésame,Laka,kér
French,sésame,Mango,ké
French,sésame,Nar,kôr
French,sésame,Ngambay,kér
French,sésame,Sar,két
French,sésame,Ngam,kér
French,"seul, tout seul",Bebote,kär
French,"seul, tout seul",Bediondo,kâr
French,"seul, tout seul",Gor,kè-kâr
French,"seul, tout seul",Gulay,sè-kér-àù
French,"seul, tout seul",Kaba,ki-kär
French,"seul, tout seul",Laka,"kär,gè-kàr"
French,"seul, tout seul",Mbay,ki-k£ra-ù
French,"seul, tout seul",Nar,k£-kôgE-:NgT-kère
French,"seul, tout seul",Ngambay,kâri
French,"seul, tout seul",Sar,kér
French,seulement,Bebote,)$ : Do=bè
